PassengerId,Age,Pclass_1,Pclass_2,Pclass_3,Sex_female,Sex_male,SibSp_0,SibSp_1,SibSp_2,SibSp_3,SibSp_4,SibSp_5,SibSp_8,Parch_0,Parch_1,Parch_2,Parch_3,Parch_4,Parch_5,Parch_6,Embarked_C,Embarked_Q,Embarked_S,Fare_scaler,Title_Master,Title_Miss,Title_Mr,Title_Mrs,Title_Officer,Title_Royalty,age_scaler
670,37.30334722222223,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.39858208016340624,0,0,0,1,0,0,0.5520880556222426
671,40.0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.13683114673782454,0,0,0,1,0,0,0.7477470953701431
672,31.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.39858208016340624,0,0,1,0,0,0,0.09474075645904545
673,70.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.43700743807979686,0,0,1,0,0,0,2.9244348917404683
674,31.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.3866707201133388,0,0,1,0,0,0,0.09474075645904545
675,35.30413166502796,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.6484216535389205,0,0,1,0,0,0,0.40703245210029376
676,18.0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.4918744606632361,0,0,1,0,0,0,-0.8484906219680955
677,24.5,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.4863374216869257,0,0,1,0,0,0,-0.37687493275452505
678,18.0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.45026210265472455,0,1,0,0,0,0,-0.8484906219680955
679,43.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.2958951755118318,0,0,0,1,0,0,0.9654158750071756
680,36.0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,9.667166525013505,0,0,1,0,0,0,0.45752205585409966
681,17.46811071428571,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.48457563655809965,0,1,0,0,0,0,-0.887082519209243
682,27.0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.8964967865378598,0,0,1,0,0,0,-0.19548428305699794
683,20.0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.4626791642426904,0,0,1,0,0,0,-0.7033781022100739
684,14.0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.2958951755118318,0,0,1,0,0,0,-1.138715661484139
685,60.0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.13683114673782454,0,0,1,0,0,0,2.19887229295036
686,25.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.18876253192945994,0,0,1,0,0,0,-0.34059680281501964
687,14.0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.1506737441786005,0,0,1,0,0,0,-1.138715661484139
688,19.0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.44363577710162005,0,0,1,0,0,0,-0.7759343620890847
689,18.0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.49145565916975514,0,0,1,0,0,0,-0.8484906219680955
690,15.0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.6067927997556075,0,1,0,0,0,0,-1.0661594016051281
691,31.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.49925551609632224,0,0,1,0,0,0,0.09474075645904545
692,4.0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-0.37828059596268965,0,1,0,0,0,0,-1.8642782602742474
693,29.300423088023052,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.48910360681684706,0,0,1,0,0,0,-0.028574187650720707
694,25.0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.5029485386158568,0,0,1,0,0,0,-0.34059680281501964
695,60.0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.11384570873513637,0,0,0,0,1,0,2.19887229295036
696,52.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.3766033765200472,0,0,1,0,0,0,1.6184222139182731
697,44.0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.4863374216869257,0,0,1,0,0,0,1.0379721348861866
698,18.315276884920628,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.49271407711891657,0,1,0,0,0,0,-0.8256153103719495
699,49.0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.5841789061771412,0,0,1,0,0,0,1.4007534342812407
700,42.0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.494391296561559,0,0,1,0,0,0,0.8928596151281648
701,18.0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3.9327230485884233,0,0,0,1,0,0,-0.8484906219680955
702,35.0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.11913106412161445,0,0,1,0,0,0,0.38496579597508884
703,18.0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-0.3573908580066095,0,1,0,0,0,0,-0.8484906219680955
704,25.0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.4925449457465493,0,0,1,0,0,0,-0.34059680281501964
705,26.0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.4902797934380587,0,0,1,0,0,0,-0.26804054293600876
706,39.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.12491978668775715,0,0,1,0,0,0,0.6751908354911322
707,45.0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.3766033765200472,0,0,0,1,0,0,1.1105283947651974
708,42.0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.11913106412161445,0,0,1,0,0,0,0.8928596151281648
709,22.0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2.4029901895877646,0,1,0,0,0,0,-0.5582655824520522
710,4.6547020833333494,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-0.3414522396297103,1,0,0,0,0,0,-1.816775525772583
711,24.0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.3483299278831318,0,1,0,0,0,0,-0.41315306269403046
712,50.174505973672396,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.11384570873513637,0,0,1,0,0,0,1.4859711949364658
713,48.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.39858208016340624,0,0,1,0,0,0,1.3281971744022298
714,29.0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.457478374542396,0,0,1,0,0,0,-0.05037176329897624
715,52.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.3866707201133388,0,0,1,0,0,0,1.6184222139182731
716,19.0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.494391296561559,0,0,1,0,0,0,-0.7759343620890847
717,38.0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3.9327230485884233,0,1,0,0,0,0,0.6026345756121214
718,27.0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.43700743807979686,0,1,0,0,0,0,-0.19548428305699794
719,38.35652710553334,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.3363340021468808,0,0,1,0,0,0,0.6285028489351098
720,33.0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.4918744606632361,0,0,1,0,0,0,0.23985327621706715
721,6.0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.016023023618325298,0,1,0,0,0,0,-1.7191657405162257
722,17.0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.5063875431873253,0,0,1,0,0,0,-0.9210468818471064
723,34.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.3866707201133388,0,0,1,0,0,0,0.31240953609607797
724,50.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.3866707201133388,0,0,1,0,0,0,1.4733096941602515
725,27.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.4207302360686478,0,0,1,0,0,0,-0.19548428305699794
726,20.0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.47400492578514347,0,0,1,0,0,0,-0.7033781022100739
727,30.0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.22559322262067316,0,0,0,1,0,0,0.022184496580034605
728,18.315276884920628,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.4926295114327329,0,1,0,0,0,0,-0.8256153103719495
729,25.0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.12491978668775715,0,0,1,0,0,0,-0.34059680281501964
730,25.0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.4888542575852486,0,1,0,0,0,0,-0.34059680281501964
731,29.0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3.6067927997556075,0,1,0,0,0,0,-0.05037176329897624
732,11.0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.2701412180209885,0,0,1,0,0,0,-1.3563844411211714
733,35.30413166502796,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.6484216535389205,0,0,1,0,0,0,0.40703245210029376
734,23.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.3866707201133388,0,0,1,0,0,0,-0.48570932257304134
735,23.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.3866707201133388,0,0,1,0,0,0,-0.48570932257304134
736,28.5,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.32425318983493084,0,0,1,0,0,0,-0.08664989323848167
737,48.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.04370821849987721,0,0,0,1,0,0,1.3281971744022298
738,35.0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,9.667166525013505,0,0,1,0,0,0,0.38496579597508884
739,27.262214953420493,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.4894421904510968,0,0,1,0,0,0,-0.17645894675245793
740,27.262214953420493,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.4894421904510968,0,0,1,0,0,0,-0.17645894675245793
741,52.48290552503052,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.04438103794142432,0,0,1,0,0,0,1.6534600326893976
742,36.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.9391984311231651,0,0,1,0,0,0,0.45752205585409966
743,21.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4.634416897040849,0,1,0,0,0,0,-0.630821842331063
744,24.0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.32425318983493084,0,0,1,0,0,0,-0.41315306269403046
745,31.0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.4888542575852486,0,0,1,0,0,0,0.09474075645904545
746,70.0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.7811411367084872,0,0,0,0,1,0,2.9244348917404683
747,16.0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.24069423801061057,0,0,1,0,0,0,-0.9936031417261172
748,30.0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.3866707201133388,0,1,0,0,0,0,0.022184496580034605
749,19.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.4207302360686478,0,0,1,0,0,0,-0.7759343620890847
750,31.0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.49237782784290063,0,0,1,0,0,0,0.09474075645904545
751,4.0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.18532384824750675,0,1,0,0,0,0,-1.8642782602742474
752,6.0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.397241430886295,1,0,0,0,0,0,-1.7191657405162257
753,33.0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.45714212526638004,0,0,1,0,0,0,0.23985327621706715
754,23.0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.4894421904510968,0,0,1,0,0,0,-0.48570932257304134
755,48.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.6603330135889879,0,0,0,1,0,0,1.3281971744022298
756,0.67,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.35646868933346404,1,0,0,0,0,0,-2.1058906056713536
757,28.0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.49145565916975514,0,0,1,0,0,0,-0.12292802317798708
758,18.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.41687275089321363,0,0,1,0,0,0,-0.8484906219680955
759,34.0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.4863374216869257,0,0,1,0,0,0,0.31240953609607797
760,33.0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.093228788100527,0,0,0,0,0,1,0.23985327621706715
761,23.955897123015873,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.35646868933346404,0,0,1,0,0,0,-0.4163530024979028
762,41.0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.5049620073345151,0,0,1,0,0,0,0.8203033552491539
763,20.0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.5028639729296732,0,0,1,0,0,0,-0.7033781022100739
764,36.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.7677408088510642,0,0,0,1,0,0,0.45752205585409966
765,16.0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.4918744606632361,0,0,1,0,0,0,-0.9936031417261172
766,51.0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.921244330558889,0,0,0,1,0,0,1.5458659540392623
767,49.45372738095238,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.1489119590497745,0,0,0,0,1,0,1.4336741960478445
768,30.5,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.49237782784290063,0,1,0,0,0,0,0.058462626519540026
769,38.85144049839048,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.1621689579829361,0,0,1,0,0,0,0.6644119136848556
770,32.0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.4800453319411184,0,0,1,0,0,0,0.1672970163380563
771,24.0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.45714212526638004,0,0,1,0,0,0,-0.41315306269403046
772,48.0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.4902797934380587,0,0,1,0,0,0,1.3281971744022298
773,57.0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.43700743807979686,0,0,0,1,0,0,1.9812035133133274
774,32.3798061750749,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.5029485386158568,0,0,1,0,0,0,0.19485433188044363
775,54.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.18532384824750675,0,0,0,1,0,0,1.763534733676295
776,18.0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.49237782784290063,0,0,1,0,0,0,-0.8484906219680955
777,44.723103061868606,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.49237782784290063,0,0,1,0,0,0,1.0904377885624335
778,5.0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.397241430886295,0,1,0,0,0,0,-1.7917220003952365
779,26.832296355033847,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.4926295114327329,0,0,1,0,0,0,-0.2076522323038195
780,43.0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.6067927997556075,0,0,0,1,0,0,0.9654158750071756
781,13.0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.5028639729296732,0,1,0,0,0,0,-1.2112719213631498
782,17.0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.49925551609632224,0,0,0,1,0,0,-0.9210468818471064
783,29.0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.04438103794142432,0,0,1,0,0,0,-0.05037176329897624
784,32.07604107142857,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.17626323901354432,0,0,1,0,0,0,0.17281427207810604
785,25.0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.5064721088735089,0,0,1,0,0,0,-0.34059680281501964
786,25.0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.5024451714361923,0,0,1,0,0,0,-0.34059680281501964
787,18.0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.4974960653257301,0,1,0,0,0,0,-0.8484906219680955
788,8.0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,-0.06199888922968463,1,0,0,0,0,0,-1.574053220758204
789,1.0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.23415046467497105,1,0,0,0,0,0,-2.08194703991128
790,46.0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.9462455716384695,0,0,1,0,0,0,1.1830846546442082
791,44.723103061868606,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.49237782784290063,0,0,1,0,0,0,1.0904377885624335
792,16.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.12491978668775715,0,0,1,0,0,0,-0.9936031417261172
793,19.22000119047619,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0.7519458402879414,0,1,0,0,0,0,-0.7599718985392026
794,48.15546666666667,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.030371322596999754,0,0,1,0,0,0,1.3394772542714202
795,25.0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.4894421904510968,0,0,1,0,0,0,-0.34059680281501964
796,39.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.3866707201133388,0,0,1,0,0,0,0.6751908354911322
797,49.0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.1263453225405672,0,0,0,0,1,0,1.4007534342812407
798,31.0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.4735861242916626,0,0,0,1,0,0,0.09474075645904545
799,30.0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.5028639729296732,0,0,1,0,0,0,0.022184496580034605
800,30.0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.1621689579829361,0,0,0,1,0,0,0.022184496580034605
801,34.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.3866707201133388,0,0,1,0,0,0,0.31240953609607797
802,31.0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.11988611489111134,0,0,0,1,0,0,0.09474075645904545
803,11.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.7677408088510642,1,0,0,0,0,0,-1.3563844411211714
804,0.42,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-0.47694056317694733,1,0,0,0,0,0,-2.124029670641106
805,27.0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.5079822104125026,0,0,1,0,0,0,-0.19548428305699794
806,31.0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.4918744606632361,0,0,1,0,0,0,0.09474075645904545
807,39.0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.6484216535389205,0,0,1,0,0,0,0.6751908354911322
808,18.0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.4918744606632361,0,1,0,0,0,0,-0.8484906219680955
809,39.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.3866707201133388,0,0,1,0,0,0,0.6751908354911322
810,33.0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.4207302360686478,0,0,0,1,0,0,0.23985327621706715
811,26.0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.4896093083547455,0,0,1,0,0,0,-0.26804054293600876
812,39.0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.1621689579829361,0,0,1,0,0,0,0.6751908354911322
813,35.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.43700743807979686,0,0,1,0,0,0,0.38496579597508884
814,6.0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,-0.01870931177853076,0,1,0,0,0,0,-1.7191657405162257
815,30.5,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.4863374216869257,0,0,1,0,0,0,0.058462626519540026
816,39.1967382936508,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.6484216535389205,0,0,1,0,0,0,0.689465430253413
817,23.0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.4888542575852486,0,1,0,0,0,0,-0.48570932257304134
818,31.0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.09664633805084172,0,0,1,0,0,0,0.09474075645904545
819,43.0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.5185529211854588,0,0,1,0,0,0,0.9654158750071756
820,10.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.08666388103324908,1,0,0,0,0,0,-1.4289407010001822
821,52.0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.2341715984066093,0,0,0,1,0,0,1.6184222139182731
822,27.0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.47400492578514347,0,0,1,0,0,0,-0.19548428305699794
823,38.0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.6484216535389205,0,0,0,0,0,1,0.6026345756121214
824,27.0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.397241430886295,0,0,0,1,0,0,-0.19548428305699794
825,2.0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.1506737441786005,1,0,0,0,0,0,-2.0093907800322692
826,23.797587707431457,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.5084855775921673,0,0,1,0,0,0,-0.42783934159634
827,29.300423088023052,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.48910360681684706,0,0,1,0,0,0,-0.028574187650720707
828,1.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.09664633805084172,1,0,0,0,0,0,-2.08194703991128
829,44.723103061868606,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.49237782784290063,0,0,1,0,0,0,1.0904377885624335
830,62.0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.962353321387736,0,0,0,1,0,0,2.3439848127083813
831,15.0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.3573908580066095,0,0,0,1,0,0,-1.0661594016051281
832,0.83,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.2708962687904854,1,0,0,0,0,0,-2.0942816040907117
833,24.825443107586917,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.5028639729296732,0,0,1,0,0,0,-0.3532619980646158
834,23.0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.4902797934380587,0,0,1,0,0,0,-0.48570932257304134
835,18.0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.48130374989027985,0,0,1,0,0,0,-0.8484906219680955
836,39.0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.0259447039291216,0,1,0,0,0,0,0.6751908354911322
837,21.0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.47400492578514347,0,0,1,0,0,0,-0.630821842331063
